,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,AttackOpp_pergame,DefenceOpp_pergame
6416,533.0,Aït-Nouri,2.0,47.0,20.0,82.2,0.016,0.066,0.082,1.6059999999999999,N,Away,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,20,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.15426865808848,1.3014337616448903
6417,533.0,Aït-Nouri,2.0,47.0,20.0,82.2,0.016,0.066,0.082,1.6059999999999999,N,Home,379,2444849,38,False,False,380,2025-05-25T15:00:00Z,0,False,False,4,,20,,[],2,2,116206,20,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.22096223407971202,1.2150931581509195
6418,533.0,Aït-Nouri,2.0,47.0,20.0,82.2,0.016,0.066,0.082,1.6059999999999999,N,Away,327,2444797,33,False,False,328,2025-04-19T14:00:00Z,0,False,False,20,,14,,[],2,3,116154,20,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.20910800074492003,1.1695798564796973
6419,533.0,Aït-Nouri,2.0,47.0,20.0,82.2,0.016,0.066,0.082,1.6059999999999999,N,Home,318,2444789,32,False,False,320,2025-04-12T14:00:00Z,0,False,False,18,,20,,[],3,2,116146,20,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.17731237050956802,1.0676978088026348
6420,533.0,Aït-Nouri,2.0,47.0,20.0,82.2,0.016,0.066,0.082,1.6059999999999999,N,Home,293,2444764,30,False,False,295,2025-04-01T18:45:00Z,0,False,False,19,,20,,[],2,2,116121,20,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.18081346205312002,0.7365851404040145
6421,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339,2444809,34,False,False,340,2025-04-26T14:00:00Z,0,False,False,11,,20,,[],2,2,116166,20,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
6422,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,276,2444749,28,False,False,280,2025-03-08T20:00:00Z,0,False,False,8,,20,,[],2,2,116106,20,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
6423,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,254,2444720,26,False,False,253,2025-02-22T15:00:00Z,0,False,False,20,,3,,[],2,3,116079,20,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.0
6424,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,263,2444736,27,False,False,267,2025-02-25T19:30:00Z,0,False,False,9,,20,,[],3,2,116093,20,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
6425,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,304,2444775,31,False,False,306,2025-04-05T14:00:00Z,0,False,False,20,,10,,[],2,2,116132,20,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
6426,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,284,2444759,29,False,False,290,2025-03-15T15:00:00Z,0,False,False,20,,17,,[],2,2,116116,20,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
6427,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348,2444818,35,False,False,349,2025-05-03T14:00:00Z,0,False,False,20,,13,,[],2,4,116175,20,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.0,0.0
6428,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359,2444829,36,False,False,360,2025-05-10T14:00:00Z,0,False,False,5,,20,,[],3,2,116186,20,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.0,0.0
6429,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,20,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.0,0.0
6430,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379,2444849,38,False,False,380,2025-05-25T15:00:00Z,0,False,False,4,,20,,[],2,2,116206,20,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
6431,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,327,2444797,33,False,False,328,2025-04-19T14:00:00Z,0,False,False,20,,14,,[],2,3,116154,20,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
6432,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,318,2444789,32,False,False,320,2025-04-12T14:00:00Z,0,False,False,18,,20,,[],3,2,116146,20,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
6433,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,293,2444764,30,False,False,295,2025-04-01T18:45:00Z,0,False,False,19,,20,,[],2,2,116121,20,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.0,0.0
6434,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,339,2444809,34,False,False,340,2025-04-26T14:00:00Z,0,False,False,11,,20,,[],2,2,116166,20,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.5380227999999999,0.055902941176470586
6435,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,276,2444749,28,False,False,280,2025-03-08T20:00:00Z,0,False,False,8,,20,,[],2,2,116106,20,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.31300243829452795,0.11473219657863547
6436,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Away,254,2444720,26,False,False,253,2025-02-22T15:00:00Z,0,False,False,20,,3,,[],2,3,116079,20,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.45851328025795995,0.10755406536669775
6437,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,263,2444736,27,False,False,267,2025-02-25T19:30:00Z,0,False,False,9,,20,,[],3,2,116093,20,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.155933172164512,0.1296058227132387
6438,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Away,304,2444775,31,False,False,306,2025-04-05T14:00:00Z,0,False,False,20,,10,,[],2,2,116132,20,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.5634412,0.04312745098039216
6439,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Away,284,2444759,29,False,False,290,2025-03-15T15:00:00Z,0,False,False,20,,17,,[],2,2,116116,20,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.6790343999999999,0.06817540106951872
6440,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Away,348,2444818,35,False,False,349,2025-05-03T14:00:00Z,0,False,False,20,,13,,[],2,4,116175,20,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.27105172918656,0.2116331090994929
6441,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,359,2444829,36,False,False,360,2025-05-10T14:00:00Z,0,False,False,5,,20,,[],3,2,116186,20,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.33795558883367993,0.11363183838278923
6442,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Away,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,20,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.33487586755792,0.13451930537549928
6443,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,379,2444849,38,False,False,380,2025-05-25T15:00:00Z,0,False,False,4,,20,,[],2,2,116206,20,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.479649727636448,0.1255949341550764
6444,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Away,327,2444797,33,False,False,328,2025-04-19T14:00:00Z,0,False,False,20,,14,,[],2,3,116154,20,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.45391736747068,0.12089057047050422
6445,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,318,2444789,32,False,False,320,2025-04-12T14:00:00Z,0,False,False,18,,20,,[],3,2,116146,20,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.384897584764672,0.11035979841920136
6446,535.0,Bellegarde,3.0,49.0,20.0,36.8,0.044,0.134,0.178,0.166,N,Home,293,2444764,30,False,False,295,2025-04-01T18:45:00Z,0,False,False,19,,20,,[],2,2,116121,20,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.39249751518848003,0.07613520131199653
6447,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339,2444809,34,False,False,340,2025-04-26T14:00:00Z,0,False,False,11,,20,,[],2,2,116166,20,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
6448,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,276,2444749,28,False,False,280,2025-03-08T20:00:00Z,0,False,False,8,,20,,[],2,2,116106,20,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
6449,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,254,2444720,26,False,False,253,2025-02-22T15:00:00Z,0,False,False,20,,3,,[],2,3,116079,20,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.0
6450,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,263,2444736,27,False,False,267,2025-02-25T19:30:00Z,0,False,False,9,,20,,[],3,2,116093,20,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
6451,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,304,2444775,31,False,False,306,2025-04-05T14:00:00Z,0,False,False,20,,10,,[],2,2,116132,20,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
6452,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,284,2444759,29,False,False,290,2025-03-15T15:00:00Z,0,False,False,20,,17,,[],2,2,116116,20,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
6453,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348,2444818,35,False,False,349,2025-05-03T14:00:00Z,0,False,False,20,,13,,[],2,4,116175,20,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.0,0.0
6454,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359,2444829,36,False,False,360,2025-05-10T14:00:00Z,0,False,False,5,,20,,[],3,2,116186,20,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.0,0.0
6455,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,20,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.0,0.0
6456,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379,2444849,38,False,False,380,2025-05-25T15:00:00Z,0,False,False,4,,20,,[],2,2,116206,20,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
6457,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,327,2444797,33,False,False,328,2025-04-19T14:00:00Z,0,False,False,20,,14,,[],2,3,116154,20,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
6458,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,318,2444789,32,False,False,320,2025-04-12T14:00:00Z,0,False,False,18,,20,,[],3,2,116146,20,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
6459,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,293,2444764,30,False,False,295,2025-04-01T18:45:00Z,0,False,False,19,,20,,[],2,2,116121,20,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.0,0.0
6460,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339,2444809,34,False,False,340,2025-04-26T14:00:00Z,0,False,False,11,,20,,[],2,2,116166,20,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
6461,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,276,2444749,28,False,False,280,2025-03-08T20:00:00Z,0,False,False,8,,20,,[],2,2,116106,20,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
6462,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,254,2444720,26,False,False,253,2025-02-22T15:00:00Z,0,False,False,20,,3,,[],2,3,116079,20,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.0
6463,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,263,2444736,27,False,False,267,2025-02-25T19:30:00Z,0,False,False,9,,20,,[],3,2,116093,20,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
6464,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,304,2444775,31,False,False,306,2025-04-05T14:00:00Z,0,False,False,20,,10,,[],2,2,116132,20,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
6465,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,284,2444759,29,False,False,290,2025-03-15T15:00:00Z,0,False,False,20,,17,,[],2,2,116116,20,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
6466,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,348,2444818,35,False,False,349,2025-05-03T14:00:00Z,0,False,False,20,,13,,[],2,4,116175,20,13,13.0,Man City,1.2748982475873065,1.52276252352,448.54545454545456,0.0,0.0
6467,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,359,2444829,36,False,False,360,2025-05-10T14:00:00Z,0,False,False,5,,20,,[],3,2,116186,20,5,5.0,Brighton,0.6845291468842725,1.8986269035599999,447.3636363636364,0.0,0.0
6468,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,365,2444835,37,False,False,366,2025-05-18T14:00:00Z,0,False,False,20,,7,,[],2,3,116192,20,7,7.0,Crystal Palace,0.8103572612981883,1.88132509864,448.6363636363636,0.0,0.0
6469,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,379,2444849,38,False,False,380,2025-05-25T15:00:00Z,0,False,False,4,,20,,[],2,2,116206,20,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
6470,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,327,2444797,33,False,False,328,2025-04-19T14:00:00Z,0,False,False,20,,14,,[],2,3,116154,20,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
6471,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,318,2444789,32,False,False,320,2025-04-12T14:00:00Z,0,False,False,18,,20,,[],3,2,116146,20,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
6472,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,293,2444764,30,False,False,295,2025-04-01T18:45:00Z,0,False,False,19,,20,,[],2,2,116121,20,19,19.0,West Ham,0.45864579103612363,2.20504222016,410.25,0.0,0.0
6473,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,339,2444809,34,False,False,340,2025-04-26T14:00:00Z,0,False,False,11,,20,,[],2,2,116166,20,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
6474,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,276,2444749,28,False,False,280,2025-03-08T20:00:00Z,0,False,False,8,,20,,[],2,2,116106,20,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
6475,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Away,254,2444720,26,False,False,253,2025-02-22T15:00:00Z,0,False,False,20,,3,,[],2,3,116079,20,3,3.0,Bournemouth,0.64791605642589,2.57591730482,449.27272727272725,0.0,0.0
6476,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,N,Home,263,2444736,27,False,False,267,2025-02-25T19:30:00Z,0,False,False,9,,20,,[],3,2,116093,20,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
